id,gamePk,gameDate,status,awayTeam,awayShort,homeTeam,homeShort,awayScore,homeScore,venue,officialDate,displayTime
mlb-831622,831622,2026-03-12,SCHEDULED,Boston Red Sox,BOS,Minnesota Twins,MIN,0,0,Lee Health Sports Complex,2026-03-12T17:05:00Z,2026-03-12T17:05:00Z
mlb-831754,831754,2026-03-12,SCHEDULED,Seattle Mariners,SEA,Chicago Cubs,CHC,0,0,Sloan Park,2026-03-12T20:05:00Z,2026-03-12T20:05:00Z
mlb-831936,831936,2026-03-12,SCHEDULED,Athletics,ATH,Texas Rangers,TEX,0,0,Surprise Stadium,2026-03-12T20:05:00Z,2026-03-12T20:05:00Z
mlb-831869,831869,2026-03-12,SCHEDULED,Colorado Rockies,COL,Arizona Diamondbacks,ARI,0,0,Salt River Fields at Talking Stick,2026-03-12T20:10:00Z,2026-03-12T20:10:00Z
mlb-831466,831466,2026-03-12,SCHEDULED,Atlanta Braves,ATL,Pittsburgh Pirates,PIT,0,0,LECOM Park,2026-03-12T22:05:00Z,2026-03-12T22:05:00Z
mlb-831510,831510,2026-03-12,SCHEDULED,Washington Nationals,WSH,Houston Astros,HOU,0,0,CACTI Park of the Palm Beaches,2026-03-12T22:05:00Z,2026-03-12T22:05:00Z
mlb-831791,831791,2026-03-12,SCHEDULED,Milwaukee Brewers,MIL,Cleveland Guardians,CLE,0,0,Goodyear Ballpark,2026-03-13T01:05:00Z,2026-03-13T01:05:00Z
mlb-831894,831894,2026-03-12,SCHEDULED,Cincinnati Reds,CIN,Los Angeles Dodgers,LAD,0,0,Camelback Ranch,2026-03-13T01:05:00Z,2026-03-13T01:05:00Z
mlb-831908,831908,2026-03-12,SCHEDULED,Chicago White Sox,CWS,San Francisco Giants,SF,0,0,Scottsdale Stadium,2026-03-13T01:05:00Z,2026-03-13T01:05:00Z
mlb-831839,831839,2026-03-12,SCHEDULED,Kansas City Royals,KC,San Diego Padres,SD,0,0,Peoria Stadium,2026-03-13T01:10:00Z,2026-03-13T01:10:00Z
mlb-831563,831563,2026-03-13,SCHEDULED,New York Yankees,NYY,Atlanta Braves,ATL,0,0,CoolToday Park,2026-03-13T17:05:00Z,2026-03-13T17:05:00Z
mlb-831565,831565,2026-03-13,SCHEDULED,Baltimore Orioles,BAL,Philadelphia Phillies,PHI,0,0,BayCare Ballpark,2026-03-13T17:05:00Z,2026-03-13T17:05:00Z
mlb-831616,831616,2026-03-13,SCHEDULED,Tampa Bay Rays,TB,Boston Red Sox,BOS,0,0,JetBlue Park,2026-03-13T17:05:00Z,2026-03-13T17:05:00Z
mlb-831623,831623,2026-03-13,SCHEDULED,Minnesota Twins,MIN,Toronto Blue Jays,TOR,0,0,TD Ballpark,2026-03-13T17:07:00Z,2026-03-13T17:07:00Z
mlb-831778,831778,2026-03-13,SCHEDULED,San Diego Padres,SD,Athletics,ATH,0,0,Hohokam Stadium,2026-03-13T20:05:00Z,2026-03-13T20:05:00Z
mlb-831933,831933,2026-03-13,SCHEDULED,Chicago Cubs,CHC,Chicago White Sox,CWS,0,0,Camelback Ranch,2026-03-13T20:05:00Z,2026-03-13T20:05:00Z
mlb-831731,831731,2026-03-13,SCHEDULED,Texas Rangers,TEX,Colorado Rockies,COL,0,0,Salt River Fields at Talking Stick,2026-03-13T20:10:00Z,2026-03-13T20:10:00Z
mlb-831879,831879,2026-03-13,SCHEDULED,Cleveland Guardians,CLE,Los Angeles Angels,LAA,0,0,Tempe Diablo Stadium,2026-03-13T20:10:00Z,2026-03-13T20:10:00Z
mlb-831935,831935,2026-03-13,SCHEDULED,Athletics,ATH,Milwaukee Brewers,MIL,0,0,American Family Fields of Phoenix,2026-03-13T20:10:00Z,2026-03-13T20:10:00Z
mlb-831464,831464,2026-03-13,SCHEDULED,New York Mets,NYM,Washington Nationals,WSH,0,0,CACTI Park of the Palm Beaches,2026-03-13T22:05:00Z,2026-03-13T22:05:00Z
mlb-831512,831512,2026-03-13,SCHEDULED,Pittsburgh Pirates,PIT,Detroit Tigers,DET,0,0,Publix Field at Joker Marchant Stadium,2026-03-13T22:05:00Z,2026-03-13T22:05:00Z
mlb-831567,831567,2026-03-13,SCHEDULED,Houston Astros,HOU,St. Louis Cardinals,STL,0,0,Roger Dean Chevrolet Stadium,2026-03-13T22:05:00Z,2026-03-13T22:05:00Z
mlb-831462,831462,2026-03-13,SCHEDULED,Miami Marlins,MIA,New York Mets,NYM,0,0,Clover Park,2026-03-13T22:10:00Z,2026-03-13T22:10:00Z
mlb-831891,831891,2026-03-13,SCHEDULED,Cincinnati Reds,CIN,San Francisco Giants,SF,0,0,Scottsdale Stadium,2026-03-13T23:05:00Z,2026-03-13T23:05:00Z
mlb-831759,831759,2026-03-13,SCHEDULED,San Francisco Giants,SF,Cincinnati Reds,CIN,0,0,Goodyear Ballpark,2026-03-14T01:05:00Z,2026-03-14T01:05:00Z
mlb-831958,831958,2026-03-13,SCHEDULED,Arizona Diamondbacks,ARI,Kansas City Royals,KC,0,0,Surprise Stadium,2026-03-14T01:05:00Z,2026-03-14T01:05:00Z
mlb-831801,831801,2026-03-13,SCHEDULED,Los Angeles Dodgers,LAD,Seattle Mariners,SEA,0,0,Peoria Stadium,2026-03-14T01:10:00Z,2026-03-14T01:10:00Z
mlb-831459,831459,2026-03-14,SCHEDULED,Miami Marlins,MIA,Washington Nationals,WSH,0,0,CACTI Park of the Palm Beaches,2026-03-14T16:05:00Z,2026-03-14T16:05:00Z
mlb-831514,831514,2026-03-14,SCHEDULED,Philadelphia Phillies,PHI,New York Yankees,NYY,0,0,George M. Steinbrenner Field,2026-03-14T17:05:00Z,2026-03-14T17:05:00Z
mlb-831562,831562,2026-03-14,SCHEDULED,Baltimore Orioles,BAL,Pittsburgh Pirates,PIT,0,0,LECOM Park,2026-03-14T17:05:00Z,2026-03-14T17:05:00Z
mlb-831613,831613,2026-03-14,SCHEDULED,Tampa Bay Rays,TB,Minnesota Twins,MIN,0,0,Lee Health Sports Complex,2026-03-14T17:05:00Z,2026-03-14T17:05:00Z
mlb-831614,831614,2026-03-14,SCHEDULED,Detroit Tigers,DET,Toronto Blue Jays,TOR,0,0,TD Ballpark,2026-03-14T17:07:00Z,2026-03-14T17:07:00Z
mlb-831460,831460,2026-03-14,SCHEDULED,St. Louis Cardinals,STL,Miami Marlins,MIA,0,0,Roger Dean Chevrolet Stadium,2026-03-14T17:10:00Z,2026-03-14T17:10:00Z
mlb-831728,831728,2026-03-14,SCHEDULED,Texas Rangers,TEX,Cincinnati Reds,CIN,0,0,Goodyear Ballpark,2026-03-14T20:05:00Z,2026-03-14T20:05:00Z
mlb-831770,831770,2026-03-14,SCHEDULED,San Diego Padres,SD,Texas Rangers,TEX,0,0,Surprise Stadium,2026-03-14T20:05:00Z,2026-03-14T20:05:00Z
mlb-831809,831809,2026-03-14,SCHEDULED,Los Angeles Dodgers,LAD,Chicago White Sox,CWS,0,0,Camelback Ranch,2026-03-14T20:05:00Z,2026-03-14T20:05:00Z
mlb-831850,831850,2026-03-14,SCHEDULED,Kansas City Royals,KC,Athletics,ATH,0,0,Hohokam Stadium,2026-03-14T20:05:00Z,2026-03-14T20:05:00Z
mlb-831953,831953,2026-03-14,SCHEDULED,Arizona Diamondbacks,ARI,San Francisco Giants,SF,0,0,Scottsdale Stadium,2026-03-14T20:05:00Z,2026-03-14T20:05:00Z
mlb-831747,831747,2026-03-14,SCHEDULED,Seattle Mariners,SEA,Los Angeles Angels,LAA,0,0,Tempe Diablo Stadium,2026-03-14T20:10:00Z,2026-03-14T20:10:00Z
mlb-831860,831860,2026-03-14,SCHEDULED,Colorado Rockies,COL,Milwaukee Brewers,MIL,0,0,American Family Fields of Phoenix,2026-03-14T20:10:00Z,2026-03-14T20:10:00Z
mlb-831877,831877,2026-03-14,SCHEDULED,Cleveland Guardians,CLE,San Diego Padres,SD,0,0,Peoria Stadium,2026-03-14T20:10:00Z,2026-03-14T20:10:00Z
mlb-831928,831928,2026-03-14,SCHEDULED,Chicago Cubs,CHC,Colorado Rockies,COL,0,0,Salt River Fields at Talking Stick,2026-03-14T20:10:00Z,2026-03-14T20:10:00Z
mlb-831508,831508,2026-03-14,SCHEDULED,New York Mets,NYM,Houston Astros,HOU,0,0,CACTI Park of the Palm Beaches,2026-03-14T22:05:00Z,2026-03-14T22:05:00Z
mlb-831566,831566,2026-03-14,SCHEDULED,Boston Red Sox,BOS,Atlanta Braves,ATL,0,0,CoolToday Park,2026-03-14T22:05:00Z,2026-03-14T22:05:00Z
mlb-831458,831458,2026-03-15,SCHEDULED,Atlanta Braves,ATL,Philadelphia Phillies,PHI,0,0,BayCare Ballpark,2026-03-15T17:05:00Z,2026-03-15T17:05:00Z
mlb-831461,831461,2026-03-15,SCHEDULED,Washington Nationals,WSH,St. Louis Cardinals,STL,0,0,Roger Dean Chevrolet Stadium,2026-03-15T17:05:00Z,2026-03-15T17:05:00Z
mlb-831509,831509,2026-03-15,SCHEDULED,Miami Marlins,MIA,Houston Astros,HOU,0,0,CACTI Park of the Palm Beaches,2026-03-15T17:05:00Z,2026-03-15T17:05:00Z
mlb-831511,831511,2026-03-15,SCHEDULED,Pittsburgh Pirates,PIT,Tampa Bay Rays,TB,0,0,Charlotte Sports Park,2026-03-15T17:05:00Z,2026-03-15T17:05:00Z
mlb-831611,831611,2026-03-15,SCHEDULED,Detroit Tigers,DET,New York Yankees,NYY,0,0,George M. Steinbrenner Field,2026-03-15T17:05:00Z,2026-03-15T17:05:00Z
mlb-831615,831615,2026-03-15,SCHEDULED,Minnesota Twins,MIN,Boston Red Sox,BOS,0,0,JetBlue Park,2026-03-15T17:05:00Z,2026-03-15T17:05:00Z
mlb-831555,831555,2026-03-15,SCHEDULED,Toronto Blue Jays,TOR,New York Mets,NYM,0,0,Clover Park,2026-03-15T17:10:00Z,2026-03-15T17:10:00Z
mlb-831727,831727,2026-03-15,SCHEDULED,Texas Rangers,TEX,Los Angeles Dodgers,LAD,0,0,Camelback Ranch,2026-03-15T20:05:00Z,2026-03-15T20:05:00Z
mlb-831787,831787,2026-03-15,SCHEDULED,Milwaukee Brewers,MIL,San Francisco Giants,SF,0,0,Scottsdale Stadium,2026-03-15T20:05:00Z,2026-03-15T20:05:00Z
mlb-831814,831814,2026-03-15,SCHEDULED,Los Angeles Dodgers,LAD,Chicago Cubs,CHC,0,0,Sloan Park,2026-03-15T20:05:00Z,2026-03-15T20:05:00Z
mlb-831913,831913,2026-03-15,SCHEDULED,Chicago White Sox,CWS,Kansas City Royals,KC,0,0,Surprise Stadium,2026-03-15T20:05:00Z,2026-03-15T20:05:00Z
mlb-831944,831944,2026-03-15,SCHEDULED,Athletics,ATH,Cleveland Guardians,CLE,0,0,Goodyear Ballpark,2026-03-15T20:05:00Z,2026-03-15T20:05:00Z
mlb-831777,831777,2026-03-15,SCHEDULED,San Diego Padres,SD,Arizona Diamondbacks,ARI,0,0,Salt River Fields at Talking Stick,2026-03-15T20:10:00Z,2026-03-15T20:10:00Z
mlb-831858,831858,2026-03-15,SCHEDULED,Colorado Rockies,COL,Los Angeles Angels,LAA,0,0,Tempe Diablo Stadium,2026-03-15T20:10:00Z,2026-03-15T20:10:00Z
mlb-831890,831890,2026-03-15,SCHEDULED,Cincinnati Reds,CIN,Seattle Mariners,SEA,0,0,Peoria Stadium,2026-03-15T20:10:00Z,2026-03-15T20:10:00Z
mlb-831608,831608,2026-03-15,SCHEDULED,New York Yankees,NYY,Baltimore Orioles,BAL,0,0,Ed Smith Stadium,2026-03-15T22:05:00Z,2026-03-15T22:05:00Z
mlb-831498,831498,2026-03-16,SCHEDULED,Philadelphia Phillies,PHI,Detroit Tigers,DET,0,0,Publix Field at Joker Marchant Stadium,2026-03-16T17:05:00Z,2026-03-16T17:05:00Z
mlb-831506,831506,2026-03-16,SCHEDULED,Pittsburgh Pirates,PIT,Minnesota Twins,MIN,0,0,Lee Health Sports Complex,2026-03-16T17:05:00Z,2026-03-16T17:05:00Z
mlb-831557,831557,2026-03-16,SCHEDULED,Tampa Bay Rays,TB,Atlanta Braves,ATL,0,0,CoolToday Park,2026-03-16T17:05:00Z,2026-03-16T17:05:00Z
mlb-831559,831559,2026-03-16,SCHEDULED,Toronto Blue Jays,TOR,Miami Marlins,MIA,0,0,Roger Dean Chevrolet Stadium,2026-03-16T17:10:00Z,2026-03-16T17:10:00Z
mlb-831785,831785,2026-03-16,SCHEDULED,Milwaukee Brewers,MIL,Los Angeles Dodgers,LAD,0,0,Camelback Ranch,2026-03-16T20:05:00Z,2026-03-16T20:05:00Z
mlb-831834,831834,2026-03-16,SCHEDULED,Los Angeles Angels,LAA,Athletics,ATH,0,0,Hohokam Stadium,2026-03-16T20:05:00Z,2026-03-16T20:05:00Z
mlb-831751,831751,2026-03-16,SCHEDULED,San Francisco Giants,SF,San Diego Padres,SD,0,0,Peoria Stadium,2026-03-16T20:10:00Z,2026-03-16T20:10:00Z
mlb-831903,831903,2026-03-16,SCHEDULED,Cincinnati Reds,CIN,Arizona Diamondbacks,ARI,0,0,Salt River Fields at Talking Stick,2026-03-16T20:10:00Z,2026-03-16T20:10:00Z
mlb-831612,831612,2026-03-16,SCHEDULED,Boston Red Sox,BOS,Baltimore Orioles,BAL,0,0,Ed Smith Stadium,2026-03-16T22:05:00Z,2026-03-16T22:05:00Z
mlb-831457,831457,2026-03-16,SCHEDULED,Washington Nationals,WSH,New York Mets,NYM,0,0,Clover Park,2026-03-16T22:10:00Z,2026-03-16T22:10:00Z
mlb-831905,831905,2026-03-16,SCHEDULED,Chicago White Sox,CWS,Texas Rangers,TEX,0,0,Surprise Stadium,2026-03-17T00:05:00Z,2026-03-17T00:05:00Z
mlb-831924,831924,2026-03-16,SCHEDULED,Chicago Cubs,CHC,Cleveland Guardians,CLE,0,0,Goodyear Ballpark,2026-03-17T01:05:00Z,2026-03-17T01:05:00Z
mlb-831454,831454,2026-03-17,SCHEDULED,St. Louis Cardinals,STL,Washington Nationals,WSH,0,0,CACTI Park of the Palm Beaches,2026-03-17T17:05:00Z,2026-03-17T17:05:00Z
mlb-831504,831504,2026-03-17,SCHEDULED,Atlanta Braves,ATL,Boston Red Sox,BOS,0,0,JetBlue Park,2026-03-17T17:05:00Z,2026-03-17T17:05:00Z
mlb-831554,831554,2026-03-17,SCHEDULED,Minnesota Twins,MIN,Philadelphia Phillies,PHI,0,0,BayCare Ballpark,2026-03-17T17:05:00Z,2026-03-17T17:05:00Z
mlb-831560,831560,2026-03-17,SCHEDULED,Houston Astros,HOU,Pittsburgh Pirates,PIT,0,0,LECOM Park,2026-03-17T17:05:00Z,2026-03-17T17:05:00Z
mlb-831609,831609,2026-03-17,SCHEDULED,New York Yankees,NYY,Tampa Bay Rays,TB,0,0,Charlotte Sports Park,2026-03-17T17:05:00Z,2026-03-17T17:05:00Z
mlb-831610,831610,2026-03-17,SCHEDULED,Baltimore Orioles,BAL,Detroit Tigers,DET,0,0,Publix Field at Joker Marchant Stadium,2026-03-17T17:05:00Z,2026-03-17T17:05:00Z
mlb-831463,831463,2026-03-17,SCHEDULED,New York Mets,NYM,Miami Marlins,MIA,0,0,Roger Dean Chevrolet Stadium,2026-03-17T17:10:00Z,2026-03-17T17:10:00Z
mlb-831942,831942,2026-03-17,SCHEDULED,Athletics,ATH,Chicago White Sox,CWS,0,0,Camelback Ranch,2026-03-17T20:05:00Z,2026-03-17T20:05:00Z
mlb-831742,831742,2026-03-17,SCHEDULED,Seattle Mariners,SEA,Colorado Rockies,COL,0,0,Salt River Fields at Talking Stick,2026-03-17T20:10:00Z,2026-03-17T20:10:00Z
mlb-831769,831769,2026-03-17,SCHEDULED,San Diego Padres,SD,Seattle Mariners,SEA,0,0,Peoria Stadium,2026-03-17T20:10:00Z,2026-03-17T20:10:00Z
mlb-831806,831806,2026-03-17,SCHEDULED,Los Angeles Dodgers,LAD,Kansas City Royals,KC,0,0,Surprise Stadium,2026-03-18T01:05:00Z,2026-03-18T01:05:00Z
mlb-831831,831831,2026-03-17,SCHEDULED,Los Angeles Angels,LAA,Chicago Cubs,CHC,0,0,Sloan Park,2026-03-18T01:05:00Z,2026-03-18T01:05:00Z
mlb-831883,831883,2026-03-17,SCHEDULED,Cleveland Guardians,CLE,Cincinnati Reds,CIN,0,0,Goodyear Ballpark,2026-03-18T01:05:00Z,2026-03-18T01:05:00Z
mlb-831453,831453,2026-03-18,SCHEDULED,Philadelphia Phillies,PHI,Atlanta Braves,ATL,0,0,CoolToday Park,2026-03-18T17:05:00Z,2026-03-18T17:05:00Z
mlb-831556,831556,2026-03-18,SCHEDULED,Houston Astros,HOU,St. Louis Cardinals,STL,0,0,Roger Dean Chevrolet Stadium,2026-03-18T17:05:00Z,2026-03-18T17:05:00Z
mlb-831607,831607,2026-03-18,SCHEDULED,Boston Red Sox,BOS,New York Yankees,NYY,0,0,George M. Steinbrenner Field,2026-03-18T17:05:00Z,2026-03-18T17:05:00Z
mlb-831600,831600,2026-03-18,SCHEDULED,Baltimore Orioles,BAL,Toronto Blue Jays,TOR,0,0,TD Ballpark,2026-03-18T17:07:00Z,2026-03-18T17:07:00Z
mlb-831761,831761,2026-03-18,SCHEDULED,San Francisco Giants,SF,Los Angeles Dodgers,LAD,0,0,Camelback Ranch,2026-03-18T20:05:00Z,2026-03-18T20:05:00Z
mlb-831866,831866,2026-03-18,SCHEDULED,Colorado Rockies,COL,Cincinnati Reds,CIN,0,0,Goodyear Ballpark,2026-03-18T20:05:00Z,2026-03-18T20:05:00Z
mlb-831784,831784,2026-03-18,SCHEDULED,Milwaukee Brewers,MIL,Seattle Mariners,SEA,0,0,Peoria Stadium,2026-03-18T20:10:00Z,2026-03-18T20:10:00Z
mlb-831818,831818,2026-03-18,SCHEDULED,Los Angeles Angels,LAA,Milwaukee Brewers,MIL,0,0,American Family Fields of Phoenix,2026-03-18T20:10:00Z,2026-03-18T20:10:00Z
mlb-831895,831895,2026-03-18,SCHEDULED,Cincinnati Reds,CIN,Los Angeles Angels,LAA,0,0,Tempe Diablo Stadium,2026-03-18T20:10:00Z,2026-03-18T20:10:00Z
mlb-831932,831932,2026-03-18,SCHEDULED,Chicago Cubs,CHC,Arizona Diamondbacks,ARI,0,0,Salt River Fields at Talking Stick,2026-03-18T20:10:00Z,2026-03-18T20:10:00Z
mlb-831455,831455,2026-03-18,SCHEDULED,Miami Marlins,MIA,Washington Nationals,WSH,0,0,CACTI Park of the Palm Beaches,2026-03-18T22:05:00Z,2026-03-18T22:05:00Z
mlb-831558,831558,2026-03-18,SCHEDULED,Detroit Tigers,DET,Pittsburgh Pirates,PIT,0,0,LECOM Park,2026-03-18T22:05:00Z,2026-03-18T22:05:00Z
mlb-831833,831833,2026-03-18,SCHEDULED,Kansas City Royals,KC,Texas Rangers,TEX,0,0,Surprise Stadium,2026-03-19T01:05:00Z,2026-03-19T01:05:00Z
mlb-831452,831452,2026-03-19,SCHEDULED,Washington Nationals,WSH,St. Louis Cardinals,STL,0,0,Roger Dean Chevrolet Stadium,2026-03-19T17:05:00Z,2026-03-19T17:05:00Z
mlb-831551,831551,2026-03-19,SCHEDULED,Tampa Bay Rays,TB,Philadelphia Phillies,PHI,0,0,BayCare Ballpark,2026-03-19T17:05:00Z,2026-03-19T17:05:00Z
mlb-832062,832062,2026-03-19,SCHEDULED,Baltimore Orioles,BAL,New York Yankees,NYY,0,0,George M. Steinbrenner Field,2026-03-19T17:05:00Z,2026-03-19T17:05:00Z
mlb-831605,831605,2026-03-19,SCHEDULED,New York Yankees,NYY,Toronto Blue Jays,TOR,0,0,TD Ballpark,2026-03-19T17:07:00Z,2026-03-19T17:07:00Z
mlb-831500,831500,2026-03-19,SCHEDULED,New York Mets,NYM,Houston Astros,HOU,0,0,CACTI Park of the Palm Beaches,2026-03-19T22:05:00Z,2026-03-19T22:05:00Z
mlb-831501,831501,2026-03-19,SCHEDULED,Pittsburgh Pirates,PIT,Baltimore Orioles,BAL,0,0,Ed Smith Stadium,2026-03-19T22:05:00Z,2026-03-19T22:05:00Z
mlb-831606,831606,2026-03-19,SCHEDULED,Minnesota Twins,MIN,Boston Red Sox,BOS,0,0,JetBlue Park,2026-03-19T22:05:00Z,2026-03-19T22:05:00Z
mlb-831822,831822,2026-03-19,SCHEDULED,Los Angeles Angels,LAA,Kansas City Royals,KC,0,0,Surprise Stadium,2026-03-20T01:05:00Z,2026-03-20T01:05:00Z
mlb-831846,831846,2026-03-19,SCHEDULED,Kansas City Royals,KC,Cleveland Guardians,CLE,0,0,Goodyear Ballpark,2026-03-20T01:05:00Z,2026-03-20T01:05:00Z
mlb-831962,831962,2026-03-19,SCHEDULED,Arizona Diamondbacks,ARI,Chicago White Sox,CWS,0,0,Camelback Ranch,2026-03-20T01:05:00Z,2026-03-20T01:05:00Z
mlb-831722,831722,2026-03-19,SCHEDULED,Texas Rangers,TEX,Milwaukee Brewers,MIL,0,0,American Family Fields of Phoenix,2026-03-20T01:10:00Z,2026-03-20T01:10:00Z
mlb-831755,831755,2026-03-19,SCHEDULED,Seattle Mariners,SEA,Athletics,ATH,0,0,Hohokam Stadium,2026-03-20T01:10:00Z,2026-03-20T01:10:00Z
mlb-831756,831756,2026-03-19,SCHEDULED,San Francisco Giants,SF,Colorado Rockies,COL,0,0,Salt River Fields at Talking Stick,2026-03-20T01:10:00Z,2026-03-20T01:10:00Z
mlb-831907,831907,2026-03-19,SCHEDULED,Chicago White Sox,CWS,San Diego Padres,SD,0,0,Peoria Stadium,2026-03-20T01:10:00Z,2026-03-20T01:10:00Z
mlb-831550,831550,2026-03-20,SCHEDULED,Detroit Tigers,DET,Philadelphia Phillies,PHI,0,0,BayCare Ballpark,2026-03-20T17:05:00Z,2026-03-20T17:05:00Z
mlb-831602,831602,2026-03-20,SCHEDULED,Boston Red Sox,BOS,Tampa Bay Rays,TB,0,0,Charlotte Sports Park,2026-03-20T17:05:00Z,2026-03-20T17:05:00Z
mlb-831604,831604,2026-03-20,SCHEDULED,Toronto Blue Jays,TOR,Minnesota Twins,MIN,0,0,Lee Health Sports Complex,2026-03-20T17:05:00Z,2026-03-20T17:05:00Z
mlb-831456,831456,2026-03-20,SCHEDULED,St. Louis Cardinals,STL,New York Mets,NYM,0,0,Clover Park,2026-03-20T17:10:00Z,2026-03-20T17:10:00Z
mlb-831910,831910,2026-03-20,SCHEDULED,Chicago White Sox,CWS,Los Angeles Angels,LAA,0,0,Tempe Diablo Stadium,2026-03-20T19:10:00Z,2026-03-20T19:10:00Z
mlb-831451,831451,2026-03-20,SCHEDULED,Pittsburgh Pirates,PIT,Atlanta Braves,ATL,0,0,CoolToday Park,2026-03-20T22:05:00Z,2026-03-20T22:05:00Z
mlb-831505,831505,2026-03-20,SCHEDULED,Miami Marlins,MIA,Houston Astros,HOU,0,0,CACTI Park of the Palm Beaches,2026-03-20T22:05:00Z,2026-03-20T22:05:00Z
mlb-831603,831603,2026-03-20,SCHEDULED,Baltimore Orioles,BAL,New York Yankees,NYY,0,0,George M. Steinbrenner Field,2026-03-20T22:35:00Z,2026-03-20T22:35:00Z
mlb-831450,831450,2026-03-20,SCHEDULED,Washington Nationals,WSH,Miami Marlins,MIA,0,0,Roger Dean Chevrolet Stadium,2026-03-20T23:10:00Z,2026-03-20T23:10:00Z
mlb-831835,831835,2026-03-20,SCHEDULED,Kansas City Royals,KC,San Francisco Giants,SF,0,0,Scottsdale Stadium,2026-03-21T00:05:00Z,2026-03-21T00:05:00Z
mlb-831743,831743,2026-03-20,SCHEDULED,Seattle Mariners,SEA,Cleveland Guardians,CLE,0,0,Goodyear Ballpark,2026-03-21T01:05:00Z,2026-03-21T01:05:00Z
mlb-831749,831749,2026-03-20,SCHEDULED,San Francisco Giants,SF,Texas Rangers,TEX,0,0,Surprise Stadium,2026-03-21T01:05:00Z,2026-03-21T01:05:00Z
mlb-831766,831766,2026-03-20,SCHEDULED,San Diego Padres,SD,Los Angeles Dodgers,LAD,0,0,Camelback Ranch,2026-03-21T01:05:00Z,2026-03-21T01:05:00Z
mlb-831902,831902,2026-03-20,SCHEDULED,Cincinnati Reds,CIN,Chicago Cubs,CHC,0,0,Sloan Park,2026-03-21T01:05:00Z,2026-03-21T01:05:00Z
mlb-831796,831796,2026-03-20,SCHEDULED,Milwaukee Brewers,MIL,Arizona Diamondbacks,ARI,0,0,Salt River Fields at Talking Stick,2026-03-21T01:10:00Z,2026-03-21T01:10:00Z
mlb-831864,831864,2026-03-20,SCHEDULED,Colorado Rockies,COL,San Diego Padres,SD,0,0,Peoria Stadium,2026-03-21T01:10:00Z,2026-03-21T01:10:00Z
mlb-831931,831931,2026-03-20,SCHEDULED,Chicago Cubs,CHC,Athletics,ATH,0,0,Hohokam Stadium,2026-03-21T01:10:00Z,2026-03-21T01:10:00Z
mlb-831448,831448,2026-03-21,SCHEDULED,New York Mets,NYM,Washington Nationals,WSH,0,0,CACTI Park of the Palm Beaches,2026-03-21T17:05:00Z,2026-03-21T17:05:00Z
mlb-831449,831449,2026-03-21,SCHEDULED,Miami Marlins,MIA,St. Louis Cardinals,STL,0,0,Roger Dean Chevrolet Stadium,2026-03-21T17:05:00Z,2026-03-21T17:05:00Z
mlb-831499,831499,2026-03-21,SCHEDULED,Philadelphia Phillies,PHI,Baltimore Orioles,BAL,0,0,Ed Smith Stadium,2026-03-21T17:05:00Z,2026-03-21T17:05:00Z
mlb-831502,831502,2026-03-21,SCHEDULED,Atlanta Braves,ATL,Boston Red Sox,BOS,0,0,JetBlue Park,2026-03-21T17:05:00Z,2026-03-21T17:05:00Z
mlb-831553,831553,2026-03-21,SCHEDULED,Toronto Blue Jays,TOR,Pittsburgh Pirates,PIT,0,0,LECOM Park,2026-03-21T17:05:00Z,2026-03-21T17:05:00Z
mlb-831599,831599,2026-03-21,SCHEDULED,Minnesota Twins,MIN,Tampa Bay Rays,TB,0,0,Charlotte Sports Park,2026-03-21T17:05:00Z,2026-03-21T17:05:00Z
mlb-831601,831601,2026-03-21,SCHEDULED,New York Yankees,NYY,Detroit Tigers,DET,0,0,Publix Field at Joker Marchant Stadium,2026-03-21T17:05:00Z,2026-03-21T17:05:00Z
mlb-831549,831549,2026-03-21,SCHEDULED,Houston Astros,HOU,New York Mets,NYM,0,0,Clover Park,2026-03-21T17:10:00Z,2026-03-21T17:10:00Z
mlb-831937,831937,2026-03-21,SCHEDULED,Athletics,ATH,Los Angeles Dodgers,LAD,0,0,Camelback Ranch,2026-03-21T18:05:00Z,2026-03-21T18:05:00Z
mlb-831868,831868,2026-03-21,SCHEDULED,Colorado Rockies,COL,Kansas City Royals,KC,0,0,Surprise Stadium,2026-03-21T19:05:00Z,2026-03-21T19:05:00Z
mlb-831873,831873,2026-03-21,SCHEDULED,Cleveland Guardians,CLE,San Francisco Giants,SF,0,0,Scottsdale Stadium,2026-03-21T19:05:00Z,2026-03-21T19:05:00Z
mlb-831734,831734,2026-03-21,SCHEDULED,Texas Rangers,TEX,Arizona Diamondbacks,ARI,0,0,Salt River Fields at Talking Stick,2026-03-21T20:10:00Z,2026-03-21T20:10:00Z
mlb-831767,831767,2026-03-21,SCHEDULED,San Diego Padres,SD,Milwaukee Brewers,MIL,0,0,American Family Fields of Phoenix,2026-03-21T20:10:00Z,2026-03-21T20:10:00Z
mlb-831916,831916,2026-03-21,SCHEDULED,Chicago White Sox,CWS,Cincinnati Reds,CIN,0,0,Goodyear Ballpark,2026-03-22T01:05:00Z,2026-03-22T01:05:00Z
mlb-831923,831923,2026-03-21,SCHEDULED,Chicago Cubs,CHC,Seattle Mariners,SEA,0,0,Peoria Stadium,2026-03-22T01:10:00Z,2026-03-22T01:10:00Z
